"cont_id","cnt_relation","cnt_hospital"
"2424_1",1,FALSE
"2424_2",1,FALSE
"2424_3",1,FALSE
"2425_1",1,FALSE
"2425_2",1,FALSE
"2426_1",1,FALSE
"2426_2",1,FALSE
"2426_3",1,FALSE
"2427_1",1,FALSE
"2427_2",1,FALSE
"2427_3",1,FALSE
"2428_1",1,FALSE
"2428_2",1,FALSE
"2429_1",1,FALSE
"2429_2",1,FALSE
"2430_1",1,FALSE
"2430_2",1,FALSE
"2431_1",1,FALSE
"2431_2",1,FALSE
"2432_1",1,FALSE
"2432_2",1,FALSE
"2433_1",1,FALSE
"2433_2",1,FALSE
"2434_1",1,FALSE
"2434_2",1,FALSE
"2434_3",1,FALSE
"2435_1",1,FALSE
"2435_2",1,FALSE
"2437_1",1,FALSE
"2437_2",1,FALSE
"2437_3",1,FALSE
"2437_4",1,FALSE
"2438_1",1,FALSE
"2438_2",1,FALSE
"2439_1",1,FALSE
"2439_2",1,FALSE
"2439_3",1,FALSE
"2440_1",1,FALSE
"2440_2",1,FALSE
"2440_3",1,FALSE
"2441_1",1,FALSE
"2441_2",1,FALSE
"2442_1",1,FALSE
"2442_2",3,FALSE
"2442_3",3,FALSE
"2442_4",3,FALSE
"2442_5",2,FALSE
"2443_1",1,FALSE
"2443_2",1,FALSE
"2444_1",1,FALSE
"2445_1",1,FALSE
"2445_2",1,FALSE
"2445_3",1,FALSE
"2446_1",1,FALSE
"2447_1",1,TRUE
"2447_2",1,FALSE
"2448_1",1,FALSE
"2448_2",1,FALSE
"2449_1",1,FALSE
"2450_1",1,FALSE
"2450_2",1,FALSE
"2450_3",1,FALSE
"2451_1",1,FALSE
"2451_2",1,FALSE
"2452_1",1,FALSE
"2452_2",1,FALSE
"2453_1",1,FALSE
"2453_2",1,FALSE
"2453_3",3,FALSE
"2453_4",3,FALSE
"2453_5",3,FALSE
"2454_1",1,FALSE
"2454_2",1,FALSE
"2456_1",1,FALSE
"2456_2",1,FALSE
"2456_3",1,FALSE
"2456_4",1,FALSE
"2456_5",1,NA
"2457_1",1,FALSE
"2457_2",1,FALSE
"2457_3",1,FALSE
"2457_4",1,FALSE
"2458_1",1,FALSE
"2458_2",1,FALSE
"2458_3",1,FALSE
"2458_4",1,FALSE
"2459_1",1,FALSE
"2459_2",1,FALSE
"2460_1",1,FALSE
"2461_1",1,FALSE
"2461_2",1,FALSE
"2462_1",1,FALSE
"2462_2",1,FALSE
"2463_1",1,FALSE
"2463_2",1,FALSE
"2464_1",1,FALSE
"2464_2",1,FALSE
"2464_3",1,FALSE
"2464_4",1,FALSE
"2465_1",1,FALSE
"2465_2",1,FALSE
"2465_3",1,FALSE
"2465_4",1,FALSE
"2466_1",1,FALSE
"2466_2",1,FALSE
"2467_1",1,FALSE
"2467_2",1,FALSE
"2469_1",1,FALSE
"2469_2",1,FALSE
"2470_1",1,FALSE
"2470_2",1,FALSE
"2471_1",1,FALSE
"2471_2",1,FALSE
"2471_3",1,FALSE
"2472_1",1,FALSE
"2472_2",1,FALSE
"2473_1",1,FALSE
"2473_2",1,FALSE
"2474_1",1,FALSE
"2474_2",1,FALSE
"2474_3",1,FALSE
"2474_4",1,FALSE
"2475_1",1,FALSE
"2476_1",1,FALSE
"2477_1",1,FALSE
"2477_2",1,FALSE
"2478_1",1,FALSE
"2478_2",1,FALSE
"2478_3",1,FALSE
"2478_4",1,FALSE
"2479_1",1,FALSE
"2479_2",1,FALSE
"2480_1",1,FALSE
"2480_2",1,FALSE
"2480_3",1,FALSE
"2481_1",1,FALSE
"2481_2",1,FALSE
"2482_1",1,FALSE
"2483_1",1,FALSE
"2484_1",3,FALSE
"2485_1",1,FALSE
"2486_1",1,FALSE
"2486_2",1,FALSE
"2486_3",3,FALSE
"2486_4",1,FALSE
"2487_1",1,FALSE
"2488_1",1,FALSE
"2488_2",1,FALSE
"2488_3",1,FALSE
"2489_1",1,FALSE
"2489_2",1,FALSE
"2489_3",1,FALSE
"2490_1",1,FALSE
"2491_1",1,FALSE
"2492_1",1,FALSE
"2492_2",1,FALSE
"2492_3",3,FALSE
"2493_1",1,FALSE
"2494_1",1,FALSE
"2495_1",1,FALSE
"2496_1",1,FALSE
"2497_1",1,FALSE
"2497_2",1,FALSE
"2499_1",1,FALSE
"2500_1",1,FALSE
"2501_1",1,FALSE
"2502_1",1,FALSE
"2502_2",1,FALSE
"2503_1",1,FALSE
"2503_2",1,FALSE
"2503_3",1,FALSE
"2504_1",1,FALSE
"2504_2",3,FALSE
"2504_3",1,FALSE
"2505_1",1,FALSE
"2505_2",1,FALSE
"2506_1",1,FALSE
"2506_2",1,FALSE
"2506_3",1,FALSE
"2507_1",1,FALSE
"2507_2",1,FALSE
"2508_1",1,FALSE
"2508_2",1,FALSE
"2508_3",1,FALSE
"2508_4",1,FALSE
"2509_1",1,FALSE
"2509_2",1,FALSE
"2510_1",1,FALSE
"2510_2",1,FALSE
"2511_1",1,FALSE
"2511_2",1,FALSE
"2512_1",1,FALSE
"2512_2",1,FALSE
"2513_1",1,FALSE
"2513_2",1,FALSE
"2514_1",1,FALSE
"2514_2",1,FALSE
"2514_3",1,FALSE
"2515_1",1,FALSE
"2515_2",1,FALSE
"2516_1",1,FALSE
"2517_1",1,FALSE
"2517_2",1,FALSE
"2518_1",1,FALSE
"2518_2",1,FALSE
"2519_1",1,FALSE
"2520_1",1,FALSE
"2520_2",1,FALSE
"2520_3",1,FALSE
"2521_1",1,FALSE
"2522_1",1,FALSE
"2522_2",1,FALSE
"2523_1",1,FALSE
"2523_2",1,FALSE
"2524_1",1,FALSE
"2524_2",1,FALSE
"2525_1",1,FALSE
"2526_1",1,FALSE
"2526_2",1,FALSE
"2527_1",1,FALSE
"2527_2",1,FALSE
"2528_1",1,FALSE
"2528_2",1,FALSE
"2529_1",1,FALSE
"2529_2",1,FALSE
"2530_1",1,FALSE
"2530_2",1,FALSE
"2531_1",1,FALSE
"2531_2",1,FALSE
"2532_1",1,FALSE
"2532_2",1,FALSE
"2533_1",1,FALSE
"2534_1",1,FALSE
"2535_1",1,FALSE
"2535_2",1,FALSE
"2536_1",1,FALSE
"2536_2",1,FALSE
"2536_3",1,FALSE
"2537_1",1,FALSE
"2537_2",1,FALSE
"2538_1",1,FALSE
"2538_2",1,FALSE
"2539_1",1,NA
"2539_2",1,NA
"2539_3",1,NA
"2540_1",1,FALSE
"2541_1",1,FALSE
"2541_2",1,FALSE
"2542_1",1,FALSE
"2542_2",1,FALSE
"2542_3",1,FALSE
"2543_1",1,FALSE
"2543_2",1,FALSE
"2544_1",1,FALSE
"2544_2",1,FALSE
"2544_3",1,FALSE
"2545_1",1,FALSE
"2545_2",1,FALSE
"2546_1",1,FALSE
"2546_2",1,FALSE
"2547_1",1,FALSE
"2547_2",1,FALSE
"2548_1",1,FALSE
"2548_2",1,FALSE
"2549_1",1,FALSE
"2549_2",1,FALSE
"2550_1",1,FALSE
"2550_2",1,FALSE
"2551_1",1,FALSE
"2551_2",1,FALSE
"2552_1",1,FALSE
"2552_2",1,FALSE
"2553_1",1,FALSE
"2553_2",1,FALSE
"2554_1",1,FALSE
"2554_2",1,FALSE
"2555_1",1,FALSE
"2555_2",1,FALSE
"2556_1",1,FALSE
"2557_1",1,NA
"2558_1",1,FALSE
"2558_2",1,FALSE
"2559_1",1,FALSE
"2559_2",1,FALSE
"2559_3",1,FALSE
"2560_1",1,FALSE
"2560_2",1,FALSE
"2561_1",1,FALSE
"2562_1",1,FALSE
"2562_2",1,FALSE
"2563_1",1,FALSE
"2563_2",1,FALSE
"2088_5",NA,NA
"2088_6",NA,NA
"2088_7",NA,NA
"2088_8",NA,NA
"2088_9",NA,NA
"2088_10",NA,NA
"2088_11",NA,NA
"2088_12",NA,NA
"2088_13",NA,NA
"2088_14",NA,NA
"2088_15",NA,NA
"2088_16",NA,NA
"2088_17",NA,NA
"2088_18",NA,NA
"2088_19",NA,NA
"2088_20",NA,NA
"2088_21",NA,NA
"2088_22",NA,NA
"2088_23",NA,NA
"2088_24",NA,NA
"2088_25",NA,NA
"2088_26",NA,NA
"2088_27",NA,NA
"2088_28",NA,NA
"2088_29",NA,NA
"2088_30",NA,NA
"2088_31",NA,NA
"2088_32",NA,NA
"2088_33",NA,NA
"2088_34",NA,NA
"2088_35",NA,NA
"2088_36",NA,NA
"2088_37",NA,NA
"2088_38",NA,NA
"2088_39",NA,NA
"2088_40",NA,NA
"2088_41",NA,NA
"2088_42",NA,NA
"2088_43",NA,NA
"2088_44",NA,NA
"2088_45",NA,NA
"2088_46",NA,NA
"2088_47",NA,NA
"2088_48",NA,NA
"2088_49",NA,NA
"2088_50",NA,NA
"2088_51",NA,NA
"2088_52",NA,NA
"2088_53",NA,NA
"2088_54",NA,NA
"2088_55",NA,NA
"2088_56",NA,NA
"2088_57",NA,NA
"2088_58",NA,NA
"2088_59",NA,NA
"2088_60",NA,NA
"2088_61",NA,NA
"2088_62",NA,NA
"2088_63",NA,NA
"2088_64",NA,NA
"2088_65",NA,NA
"2088_66",NA,NA
"2088_67",NA,NA
"2088_68",NA,NA
"2088_69",NA,NA
"2088_70",NA,NA
"2088_71",NA,NA
"2088_72",NA,NA
"2088_73",NA,NA
"2088_74",NA,NA
"2088_75",NA,NA
"2088_76",NA,NA
"2088_77",NA,NA
"2088_78",NA,NA
"2088_79",NA,NA
"2088_80",NA,NA
"2088_81",NA,NA
"2088_82",NA,NA
"2088_83",NA,NA
"2088_84",NA,NA
"2088_85",NA,NA
"2088_86",NA,NA
"2088_87",NA,NA
"2088_88",NA,NA
"2088_89",NA,NA
"2088_90",NA,NA
"2088_91",NA,NA
"2088_92",NA,NA
"2088_93",NA,NA
"2088_94",NA,NA
"2088_95",NA,NA
"2088_96",NA,NA
"2088_97",NA,NA
"2088_98",NA,NA
"2088_99",NA,NA
"2088_100",NA,NA
