"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
1456,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1487,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,19,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,37,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,8,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,16,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,12,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,27,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,22,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,32,19,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,80,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,62,61,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,60,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,57,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,47,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,42,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,52,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
