cont_id,cnt_outside_other,cnt_otheryn,cnt_public_market,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,individually_reported,cnt_gender_all,frequency_multi_all
131330071,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330072,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330073,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330074,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330075,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330076,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330077,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330078,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330079,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330080,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330081,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330082,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330083,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330084,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330085,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330086,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330087,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330088,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330089,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330090,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330091,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330092,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330093,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330094,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330095,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330096,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330097,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330098,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330099,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330100,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330101,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330102,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330103,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330104,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330105,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330106,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330107,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330108,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330109,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330110,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330111,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330112,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330113,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330114,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330115,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330116,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330117,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330118,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330119,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330120,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330121,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330122,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330123,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330124,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330125,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330126,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330127,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330128,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330129,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330130,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330131,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330132,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330133,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330134,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330135,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330136,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330137,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330138,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330139,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330140,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330141,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330142,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330143,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330144,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330145,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330146,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330147,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330148,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330149,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330150,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330151,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330152,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330153,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330154,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330155,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330156,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330157,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330158,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330159,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330160,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330161,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330162,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330163,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330164,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330165,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330166,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330167,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131330168,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131390020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131410009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520073,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520074,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520075,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520076,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520077,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520078,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520079,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520080,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520081,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131520082,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131530003,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131540005,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131540006,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131540007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131540008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131550017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131600018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131600019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131690017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131720009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131720010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131890012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
131900018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132010009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132010010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132140010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132140011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132140012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132140013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132250001,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132250002,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420021,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420022,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420023,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420024,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420025,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420026,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420027,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420028,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420029,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420030,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420031,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420032,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420033,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420034,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420035,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420036,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420037,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420038,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132420039,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132430006,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132430007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132620008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132740009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132740010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770004,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770005,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770006,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770021,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770022,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770023,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770024,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770025,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770026,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770027,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770028,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770029,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770030,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770031,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770032,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770033,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770034,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770035,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770036,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770037,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770038,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770039,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770040,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770041,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770042,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770043,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770044,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770045,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770046,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770047,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770048,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770049,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770050,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770051,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770052,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132770053,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132880023,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900042,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900043,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900044,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900045,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900046,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900047,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900048,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900049,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900050,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900051,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900052,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900053,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900054,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900055,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900056,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900057,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900058,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900059,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900060,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900061,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900062,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900063,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900064,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900065,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900066,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900067,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900068,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900069,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900070,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900071,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900072,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900073,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900074,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900075,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900076,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900077,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900078,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900079,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900080,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900081,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900082,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900083,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900084,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900085,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900086,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900087,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900088,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900089,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900090,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900091,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900092,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900093,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900094,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900095,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132900096,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132910015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132910016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132910017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
132910018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133200019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133200020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133200021,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133200022,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390006,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133390011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410051,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410052,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410053,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410054,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410055,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410056,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410057,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410058,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410059,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410060,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133410061,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133520029,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133520030,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133520031,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133520032,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133520033,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540028,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540029,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540030,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540031,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540032,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540033,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540034,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540035,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540036,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540037,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540038,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133540039,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133570010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133570011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133590004,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133590005,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640067,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640068,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640069,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640070,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640071,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640072,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640073,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640074,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640075,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133640076,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133700044,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730021,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730022,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133730023,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133750009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133860012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920018,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
133920020,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020009,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020010,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020011,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020012,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020014,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
134020016,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
