Entity,Code,Date,stringency_index
Denmark,DNK,10/23/20,37.04
Denmark,DNK,10/24/20,37.04
Denmark,DNK,10/25/20,37.04
Denmark,DNK,10/26/20,39.81
Denmark,DNK,10/27/20,39.81
Denmark,DNK,10/28/20,39.81
Denmark,DNK,10/29/20,39.81
Denmark,DNK,10/30/20,39.81
Denmark,DNK,10/31/20,39.81
Denmark,DNK,11/01/20,39.81
Denmark,DNK,11/02/20,39.81
Denmark,DNK,11/03/20,39.81
Denmark,DNK,11/04/20,39.81
Denmark,DNK,11/05/20,39.81
Denmark,DNK,11/06/20,39.81
Denmark,DNK,11/07/20,39.81
Denmark,DNK,11/08/20,39.81
Denmark,DNK,11/09/20,54.63
Denmark,DNK,11/10/20,54.63
Denmark,DNK,11/11/20,54.63
Denmark,DNK,11/12/20,54.63
Denmark,DNK,11/13/20,54.63
Denmark,DNK,11/14/20,54.63
Denmark,DNK,11/15/20,54.63
Denmark,DNK,11/16/20,50
Denmark,DNK,11/17/20,50
Denmark,DNK,11/18/20,50
Denmark,DNK,11/19/20,43.52
Denmark,DNK,11/20/20,43.52
Denmark,DNK,11/21/20,43.52
Denmark,DNK,11/22/20,43.52
Denmark,DNK,11/23/20,45.37
Denmark,DNK,11/24/20,45.37
Denmark,DNK,11/25/20,45.37
Denmark,DNK,11/26/20,45.37
Denmark,DNK,11/27/20,45.37
Denmark,DNK,11/28/20,45.37
Denmark,DNK,11/29/20,45.37
Denmark,DNK,11/30/20,45.37
Denmark,DNK,12/01/20,45.37
Denmark,DNK,12/02/20,45.37
Denmark,DNK,12/03/20,45.37
Denmark,DNK,12/04/20,45.37
Denmark,DNK,12/05/20,45.37
Denmark,DNK,12/06/20,45.37
Denmark,DNK,12/07/20,45.37
Denmark,DNK,12/08/20,45.37
Denmark,DNK,12/09/20,51.85
Denmark,DNK,12/10/20,51.85
Denmark,DNK,12/11/20,51.85
Denmark,DNK,12/12/20,51.85
Denmark,DNK,12/13/20,51.85
Denmark,DNK,12/14/20,51.85
Denmark,DNK,12/15/20,51.85
Denmark,DNK,12/16/20,51.85
Denmark,DNK,12/17/20,51.85
Denmark,DNK,12/18/20,51.85
Denmark,DNK,12/19/20,51.85
Denmark,DNK,12/20/20,51.85
Denmark,DNK,12/21/20,51.85
Denmark,DNK,12/22/20,51.85
Denmark,DNK,12/23/20,51.85
Denmark,DNK,12/24/20,51.85
Denmark,DNK,12/25/20,51.85
Denmark,DNK,12/26/20,51.85
Denmark,DNK,12/27/20,51.85
Denmark,DNK,12/28/20,51.85
Denmark,DNK,12/29/20,51.85
Denmark,DNK,12/30/20,51.85
Denmark,DNK,12/31/20,51.85
Denmark,DNK,01/01/21,51.85
Denmark,DNK,01/02/21,51.85
Denmark,DNK,01/03/21,51.85
Denmark,DNK,01/04/21,67.59
Denmark,DNK,01/05/21,67.59
Denmark,DNK,01/06/21,67.59
Denmark,DNK,01/07/21,67.59
Denmark,DNK,01/08/21,67.59
Denmark,DNK,01/09/21,70.37
Denmark,DNK,01/10/21,70.37
Denmark,DNK,01/11/21,70.37
Denmark,DNK,01/12/21,70.37
Denmark,DNK,01/13/21,70.37
Denmark,DNK,01/14/21,70.37
Denmark,DNK,01/15/21,70.37
Denmark,DNK,01/16/21,70.37
Denmark,DNK,01/17/21,70.37
Denmark,DNK,01/18/21,70.37
Denmark,DNK,01/19/21,70.37
Denmark,DNK,01/20/21,70.37
Denmark,DNK,01/21/21,70.37
Denmark,DNK,01/22/21,70.37
Denmark,DNK,01/23/21,70.37
Denmark,DNK,01/24/21,70.37
Denmark,DNK,01/25/21,70.37
Denmark,DNK,01/26/21,70.37
Denmark,DNK,01/27/21,70.37
Denmark,DNK,01/28/21,70.37
Denmark,DNK,01/29/21,70.37
Denmark,DNK,01/30/21,70.37
Denmark,DNK,01/31/21,70.37
Denmark,DNK,02/01/21,70.37
Denmark,DNK,02/02/21,70.37
Denmark,DNK,02/03/21,70.37
Denmark,DNK,02/04/21,70.37
Denmark,DNK,02/05/21,70.37
Denmark,DNK,02/06/21,70.37
Denmark,DNK,02/07/21,70.37
Denmark,DNK,02/08/21,66.67
Denmark,DNK,02/09/21,66.67
Denmark,DNK,02/10/21,66.67
Denmark,DNK,02/11/21,66.67
Denmark,DNK,02/12/21,66.67
Denmark,DNK,02/13/21,66.67
Denmark,DNK,02/14/21,66.67
Djibouti,DJI,01/01/20,0
Djibouti,DJI,01/02/20,0
Djibouti,DJI,01/03/20,0
Djibouti,DJI,01/04/20,0
Djibouti,DJI,01/05/20,0
Djibouti,DJI,01/06/20,0
Djibouti,DJI,01/07/20,0
Djibouti,DJI,01/08/20,0
Djibouti,DJI,01/09/20,0
Djibouti,DJI,01/10/20,0
Djibouti,DJI,01/11/20,0
Djibouti,DJI,01/12/20,0
Djibouti,DJI,01/13/20,0
Djibouti,DJI,01/14/20,0
Djibouti,DJI,01/15/20,0
Djibouti,DJI,01/16/20,0
Djibouti,DJI,01/17/20,0
Djibouti,DJI,01/18/20,0
Djibouti,DJI,01/19/20,0
Djibouti,DJI,01/20/20,0
Djibouti,DJI,01/21/20,0
Djibouti,DJI,01/22/20,0
Djibouti,DJI,01/23/20,0
Djibouti,DJI,01/24/20,0
Djibouti,DJI,01/25/20,0
Djibouti,DJI,01/26/20,0
Djibouti,DJI,01/27/20,0
Djibouti,DJI,01/28/20,0
Djibouti,DJI,01/29/20,0
Djibouti,DJI,01/30/20,0
Djibouti,DJI,01/31/20,0
Djibouti,DJI,02/01/20,0
Djibouti,DJI,02/02/20,0
Djibouti,DJI,02/03/20,0
Djibouti,DJI,02/04/20,0
Djibouti,DJI,02/05/20,0
Djibouti,DJI,02/06/20,0
Djibouti,DJI,02/07/20,0
Djibouti,DJI,02/08/20,0
Djibouti,DJI,02/09/20,0
Djibouti,DJI,02/10/20,0
Djibouti,DJI,02/11/20,0
Djibouti,DJI,02/12/20,0
Djibouti,DJI,02/13/20,0
Djibouti,DJI,02/14/20,0
Djibouti,DJI,02/15/20,0
Djibouti,DJI,02/16/20,0
Djibouti,DJI,02/17/20,0
Djibouti,DJI,02/18/20,0
Djibouti,DJI,02/19/20,0
Djibouti,DJI,02/20/20,0
Djibouti,DJI,02/21/20,0
Djibouti,DJI,02/22/20,0
Djibouti,DJI,02/23/20,0
Djibouti,DJI,02/24/20,0
Djibouti,DJI,02/25/20,0
Djibouti,DJI,02/26/20,0
Djibouti,DJI,02/27/20,0
Djibouti,DJI,02/28/20,0
Djibouti,DJI,02/29/20,0
Djibouti,DJI,03/01/20,0
Djibouti,DJI,03/02/20,0
Djibouti,DJI,03/03/20,0
Djibouti,DJI,03/04/20,0
Djibouti,DJI,03/05/20,0
Djibouti,DJI,03/06/20,0
Djibouti,DJI,03/07/20,0
Djibouti,DJI,03/08/20,0
Djibouti,DJI,03/09/20,0
Djibouti,DJI,03/10/20,0
Djibouti,DJI,03/11/20,0
Djibouti,DJI,03/12/20,0
Djibouti,DJI,03/13/20,0
Djibouti,DJI,03/14/20,0
Djibouti,DJI,03/15/20,0
Djibouti,DJI,03/16/20,0
Djibouti,DJI,03/17/20,0
Djibouti,DJI,03/18/20,22.22
Djibouti,DJI,03/19/20,33.33
Djibouti,DJI,03/20/20,33.33
Djibouti,DJI,03/21/20,33.33
Djibouti,DJI,03/22/20,46.3
Djibouti,DJI,03/23/20,94.44
Djibouti,DJI,03/24/20,94.44
Djibouti,DJI,03/25/20,94.44
Djibouti,DJI,03/26/20,94.44
Djibouti,DJI,03/27/20,94.44
Djibouti,DJI,03/28/20,94.44
Djibouti,DJI,03/29/20,94.44
Djibouti,DJI,03/30/20,94.44
Djibouti,DJI,03/31/20,94.44
Djibouti,DJI,04/01/20,94.44
Djibouti,DJI,04/02/20,94.44
Djibouti,DJI,04/03/20,94.44
Djibouti,DJI,04/04/20,94.44
Djibouti,DJI,04/05/20,94.44
Djibouti,DJI,04/06/20,94.44
Djibouti,DJI,04/07/20,94.44
Djibouti,DJI,04/08/20,94.44
Djibouti,DJI,04/09/20,94.44
Djibouti,DJI,04/10/20,94.44
Djibouti,DJI,04/11/20,94.44
Djibouti,DJI,04/12/20,94.44
Djibouti,DJI,04/13/20,94.44
Djibouti,DJI,04/14/20,94.44
Djibouti,DJI,04/15/20,94.44
Djibouti,DJI,04/16/20,94.44
Djibouti,DJI,04/17/20,94.44
Djibouti,DJI,04/18/20,94.44
Djibouti,DJI,04/19/20,94.44
Djibouti,DJI,04/20/20,94.44
Djibouti,DJI,04/21/20,94.44
Djibouti,DJI,04/22/20,94.44
Djibouti,DJI,04/23/20,94.44
Djibouti,DJI,04/24/20,94.44
Djibouti,DJI,04/25/20,94.44
Djibouti,DJI,04/26/20,94.44
Djibouti,DJI,04/27/20,94.44
Djibouti,DJI,04/28/20,94.44
Djibouti,DJI,04/29/20,94.44
Djibouti,DJI,04/30/20,94.44
Djibouti,DJI,05/01/20,94.44
Djibouti,DJI,05/02/20,94.44
Djibouti,DJI,05/03/20,94.44
Djibouti,DJI,05/04/20,94.44
Djibouti,DJI,05/05/20,94.44
Djibouti,DJI,05/06/20,94.44
Djibouti,DJI,05/07/20,94.44
Djibouti,DJI,05/08/20,94.44
Djibouti,DJI,05/09/20,94.44
Djibouti,DJI,05/10/20,94.44
Djibouti,DJI,05/11/20,94.44
Djibouti,DJI,05/12/20,94.44
Djibouti,DJI,05/13/20,94.44
Djibouti,DJI,05/14/20,94.44
Djibouti,DJI,05/15/20,94.44
Djibouti,DJI,05/16/20,94.44
Djibouti,DJI,05/17/20,59.26
Djibouti,DJI,05/18/20,59.26
Djibouti,DJI,05/19/20,59.26
Djibouti,DJI,05/20/20,59.26
Djibouti,DJI,05/21/20,59.26
Djibouti,DJI,05/22/20,59.26
Djibouti,DJI,05/23/20,59.26
Djibouti,DJI,05/24/20,59.26
Djibouti,DJI,05/25/20,59.26
Djibouti,DJI,05/26/20,59.26
Djibouti,DJI,05/27/20,59.26
Djibouti,DJI,05/28/20,59.26
Djibouti,DJI,05/29/20,59.26
Djibouti,DJI,05/30/20,59.26
Djibouti,DJI,05/31/20,59.26
Djibouti,DJI,06/01/20,59.26
Djibouti,DJI,06/02/20,59.26
Djibouti,DJI,06/03/20,59.26
Djibouti,DJI,06/04/20,59.26
Djibouti,DJI,06/05/20,59.26
Djibouti,DJI,06/06/20,59.26
Djibouti,DJI,06/07/20,59.26
Djibouti,DJI,06/08/20,59.26
Djibouti,DJI,06/09/20,59.26
Djibouti,DJI,06/10/20,59.26
Djibouti,DJI,06/11/20,59.26
Djibouti,DJI,06/12/20,59.26
Djibouti,DJI,06/13/20,59.26
Djibouti,DJI,06/14/20,59.26
Djibouti,DJI,06/15/20,59.26
Djibouti,DJI,06/16/20,59.26
Djibouti,DJI,06/17/20,59.26
Djibouti,DJI,06/18/20,59.26
Djibouti,DJI,06/19/20,59.26
Djibouti,DJI,06/20/20,59.26
Djibouti,DJI,06/21/20,59.26
Djibouti,DJI,06/22/20,59.26
Djibouti,DJI,06/23/20,59.26
Djibouti,DJI,06/24/20,59.26
Djibouti,DJI,06/25/20,59.26
Djibouti,DJI,06/26/20,59.26
Djibouti,DJI,06/27/20,59.26
Djibouti,DJI,06/28/20,59.26
Djibouti,DJI,06/29/20,59.26
Djibouti,DJI,06/30/20,59.26
Djibouti,DJI,07/01/20,59.26
Djibouti,DJI,07/02/20,59.26
Djibouti,DJI,07/03/20,59.26
Djibouti,DJI,07/04/20,59.26
Djibouti,DJI,07/05/20,59.26
Djibouti,DJI,07/06/20,59.26
Djibouti,DJI,07/07/20,59.26
Djibouti,DJI,07/08/20,59.26
Djibouti,DJI,07/09/20,59.26
Djibouti,DJI,07/10/20,59.26
Djibouti,DJI,07/11/20,59.26
Djibouti,DJI,07/12/20,59.26
Djibouti,DJI,07/13/20,59.26
Djibouti,DJI,07/14/20,59.26
Djibouti,DJI,07/15/20,59.26
Djibouti,DJI,07/16/20,59.26
Djibouti,DJI,07/17/20,50.93
Djibouti,DJI,07/18/20,50.93
Djibouti,DJI,07/19/20,50.93
Djibouti,DJI,07/20/20,50.93
Djibouti,DJI,07/21/20,50.93
Djibouti,DJI,07/22/20,50.93
Djibouti,DJI,07/23/20,50.93
Djibouti,DJI,07/24/20,50.93
Djibouti,DJI,07/25/20,50.93
Djibouti,DJI,07/26/20,50.93
Djibouti,DJI,07/27/20,50.93
Djibouti,DJI,07/28/20,50.93
Djibouti,DJI,07/29/20,50.93
Djibouti,DJI,07/30/20,50.93
Djibouti,DJI,07/31/20,50.93
Djibouti,DJI,08/01/20,50.93
Djibouti,DJI,08/02/20,50.93
Djibouti,DJI,08/03/20,50.93
Djibouti,DJI,08/04/20,50.93
Djibouti,DJI,08/05/20,50.93
Djibouti,DJI,08/06/20,50.93
Djibouti,DJI,08/07/20,50.93
Djibouti,DJI,08/08/20,50.93
Djibouti,DJI,08/09/20,50.93
Djibouti,DJI,08/10/20,50.93
Djibouti,DJI,08/11/20,50.93
Djibouti,DJI,08/12/20,50.93
Djibouti,DJI,08/13/20,50.93
Djibouti,DJI,08/14/20,50.93
Djibouti,DJI,08/15/20,50.93
Djibouti,DJI,08/16/20,50.93
Djibouti,DJI,08/17/20,50.93
Djibouti,DJI,08/18/20,50.93
Djibouti,DJI,08/19/20,50.93
Djibouti,DJI,08/20/20,50.93
Djibouti,DJI,08/21/20,50.93
Djibouti,DJI,08/22/20,50.93
Djibouti,DJI,08/23/20,50.93
Djibouti,DJI,08/24/20,50.93
Djibouti,DJI,08/25/20,50.93
Djibouti,DJI,08/26/20,50.93
Djibouti,DJI,08/27/20,50.93
Djibouti,DJI,08/28/20,50.93
Djibouti,DJI,08/29/20,50.93
Djibouti,DJI,08/30/20,50.93
Djibouti,DJI,08/31/20,50.93
Djibouti,DJI,09/01/20,50.93
Djibouti,DJI,09/02/20,50.93
Djibouti,DJI,09/03/20,50.93
Djibouti,DJI,09/04/20,50.93
Djibouti,DJI,09/05/20,50.93
Djibouti,DJI,09/06/20,50.93
Djibouti,DJI,09/07/20,50.93
Djibouti,DJI,09/08/20,50.93
Djibouti,DJI,09/09/20,50.93
Djibouti,DJI,09/10/20,50.93
Djibouti,DJI,09/11/20,50.93
Djibouti,DJI,09/12/20,50.93
Djibouti,DJI,09/13/20,50.93
Djibouti,DJI,09/14/20,50.93
Djibouti,DJI,09/15/20,50.93
Djibouti,DJI,09/16/20,50.93
Djibouti,DJI,09/17/20,50.93
Djibouti,DJI,09/18/20,50.93
Djibouti,DJI,09/19/20,50.93
Djibouti,DJI,09/20/20,50.93
Djibouti,DJI,09/21/20,50.93
Djibouti,DJI,09/22/20,50.93
Djibouti,DJI,09/23/20,50.93
Djibouti,DJI,09/24/20,50.93
Djibouti,DJI,09/25/20,50.93
Djibouti,DJI,09/26/20,50.93
Djibouti,DJI,09/27/20,50.93
Djibouti,DJI,09/28/20,50.93
Djibouti,DJI,09/29/20,50.93
Djibouti,DJI,09/30/20,47.22
Djibouti,DJI,10/01/20,47.22
Djibouti,DJI,10/02/20,47.22
Djibouti,DJI,10/03/20,47.22
Djibouti,DJI,10/04/20,47.22
Djibouti,DJI,10/05/20,47.22
Djibouti,DJI,10/06/20,47.22
Djibouti,DJI,10/07/20,47.22
Djibouti,DJI,10/08/20,47.22
Djibouti,DJI,10/09/20,47.22
Djibouti,DJI,10/10/20,47.22
Djibouti,DJI,10/11/20,47.22
Djibouti,DJI,10/12/20,47.22
Djibouti,DJI,10/13/20,47.22
Djibouti,DJI,10/14/20,47.22
Djibouti,DJI,10/15/20,47.22
Djibouti,DJI,10/16/20,47.22
Djibouti,DJI,10/17/20,47.22
Djibouti,DJI,10/18/20,47.22
Djibouti,DJI,10/19/20,47.22
Djibouti,DJI,10/20/20,43.52
Djibouti,DJI,10/21/20,43.52
Djibouti,DJI,10/22/20,43.52
Djibouti,DJI,10/23/20,43.52
Djibouti,DJI,10/24/20,43.52
Djibouti,DJI,10/25/20,43.52
Djibouti,DJI,10/26/20,43.52
Djibouti,DJI,10/27/20,43.52
Djibouti,DJI,10/28/20,43.52
Djibouti,DJI,10/29/20,43.52
Djibouti,DJI,10/30/20,43.52
Djibouti,DJI,10/31/20,43.52
Djibouti,DJI,11/01/20,43.52
Djibouti,DJI,11/02/20,43.52
Djibouti,DJI,11/03/20,43.52
Djibouti,DJI,11/04/20,43.52
Djibouti,DJI,11/05/20,43.52
Djibouti,DJI,11/06/20,43.52
Djibouti,DJI,11/07/20,43.52
Djibouti,DJI,11/08/20,43.52
Djibouti,DJI,11/09/20,43.52
Djibouti,DJI,11/10/20,43.52
Djibouti,DJI,11/11/20,43.52
Djibouti,DJI,11/12/20,43.52
Djibouti,DJI,11/13/20,43.52
Djibouti,DJI,11/14/20,43.52
Djibouti,DJI,11/15/20,43.52
Djibouti,DJI,11/16/20,43.52
Djibouti,DJI,11/17/20,43.52
Djibouti,DJI,11/18/20,43.52
Djibouti,DJI,11/19/20,43.52
Djibouti,DJI,11/20/20,43.52
Djibouti,DJI,11/21/20,43.52
Djibouti,DJI,11/22/20,37.96
Djibouti,DJI,11/23/20,37.96
Djibouti,DJI,11/24/20,37.96
Djibouti,DJI,11/25/20,37.96
Djibouti,DJI,11/26/20,37.96
Djibouti,DJI,11/27/20,37.96
Djibouti,DJI,11/28/20,37.96
Djibouti,DJI,11/29/20,37.96
Djibouti,DJI,11/30/20,37.96
Djibouti,DJI,12/01/20,37.96
Djibouti,DJI,12/02/20,37.96
Djibouti,DJI,12/03/20,37.96
Djibouti,DJI,12/04/20,37.96
Djibouti,DJI,12/05/20,37.96
Djibouti,DJI,12/06/20,37.96
Djibouti,DJI,12/07/20,37.96
Djibouti,DJI,12/08/20,37.96
Djibouti,DJI,12/09/20,37.96
Djibouti,DJI,12/10/20,37.96
Djibouti,DJI,12/11/20,37.96
Djibouti,DJI,12/12/20,37.96
Djibouti,DJI,12/13/20,37.96
Djibouti,DJI,12/14/20,37.96
Djibouti,DJI,12/15/20,37.96
Djibouti,DJI,12/16/20,37.96
Djibouti,DJI,12/17/20,37.96
Djibouti,DJI,12/18/20,37.96
Djibouti,DJI,12/19/20,37.96
Djibouti,DJI,12/20/20,37.96
Djibouti,DJI,12/21/20,37.96
Djibouti,DJI,12/22/20,37.96
Djibouti,DJI,12/23/20,37.96
Djibouti,DJI,12/24/20,37.96
Djibouti,DJI,12/25/20,37.96
Djibouti,DJI,12/26/20,37.96
Djibouti,DJI,12/27/20,37.96
Djibouti,DJI,12/28/20,37.96
Djibouti,DJI,12/29/20,37.96
Djibouti,DJI,12/30/20,37.96
Djibouti,DJI,12/31/20,37.96
Djibouti,DJI,01/01/21,37.96
Djibouti,DJI,01/02/21,37.96
Djibouti,DJI,01/03/21,37.96
Djibouti,DJI,01/04/21,37.96
Djibouti,DJI,01/05/21,37.96
Djibouti,DJI,01/06/21,37.96
Djibouti,DJI,01/07/21,37.96
Djibouti,DJI,01/08/21,37.96
Djibouti,DJI,01/09/21,37.96
Djibouti,DJI,01/10/21,37.96
Djibouti,DJI,01/11/21,37.96
Djibouti,DJI,01/12/21,37.96
Djibouti,DJI,01/13/21,37.96
Djibouti,DJI,01/14/21,37.96
Djibouti,DJI,01/15/21,37.96
Djibouti,DJI,01/16/21,37.96
Djibouti,DJI,01/17/21,37.96
Djibouti,DJI,01/18/21,37.96
Djibouti,DJI,01/19/21,37.96
Djibouti,DJI,01/20/21,37.96
Djibouti,DJI,01/21/21,37.96
Djibouti,DJI,01/22/21,37.96
Djibouti,DJI,01/23/21,37.96
Djibouti,DJI,01/24/21,37.96
Djibouti,DJI,01/25/21,37.96
Djibouti,DJI,01/26/21,37.96
Djibouti,DJI,01/27/21,37.96
Djibouti,DJI,01/28/21,37.96
Djibouti,DJI,01/29/21,37.96
Djibouti,DJI,01/30/21,37.96
Djibouti,DJI,01/31/21,37.96
Djibouti,DJI,02/01/21,37.96
Djibouti,DJI,02/02/21,37.96
Djibouti,DJI,02/03/21,37.96
Djibouti,DJI,02/04/21,37.96
Dominica,DMA,01/01/20,0
Dominica,DMA,01/02/20,0
Dominica,DMA,01/03/20,0
Dominica,DMA,01/04/20,0
Dominica,DMA,01/05/20,0
Dominica,DMA,01/06/20,0
Dominica,DMA,01/07/20,0
Dominica,DMA,01/08/20,0
Dominica,DMA,01/09/20,0
Dominica,DMA,01/10/20,0
Dominica,DMA,01/11/20,0
Dominica,DMA,01/12/20,0
Dominica,DMA,01/13/20,0
Dominica,DMA,01/14/20,0
Dominica,DMA,01/15/20,0
Dominica,DMA,01/16/20,0
Dominica,DMA,01/17/20,0
Dominica,DMA,01/18/20,0
Dominica,DMA,01/19/20,0
Dominica,DMA,01/20/20,0
Dominica,DMA,01/21/20,0
Dominica,DMA,01/22/20,0
Dominica,DMA,01/23/20,0
Dominica,DMA,01/24/20,0
Dominica,DMA,01/25/20,0
Dominica,DMA,01/26/20,0
Dominica,DMA,01/27/20,0
Dominica,DMA,01/28/20,0
Dominica,DMA,01/29/20,0
Dominica,DMA,01/30/20,0
Dominica,DMA,01/31/20,0
Dominica,DMA,02/01/20,0
Dominica,DMA,02/02/20,0
Dominica,DMA,02/03/20,0
Dominica,DMA,02/04/20,0
Dominica,DMA,02/05/20,0
Dominica,DMA,02/06/20,0
Dominica,DMA,02/07/20,0
Dominica,DMA,02/08/20,0
Dominica,DMA,02/09/20,0
Dominica,DMA,02/10/20,0
Dominica,DMA,02/11/20,0
Dominica,DMA,02/12/20,0
Dominica,DMA,02/13/20,0
Dominica,DMA,02/14/20,0
Dominica,DMA,02/15/20,0
Dominica,DMA,02/16/20,0
Dominica,DMA,02/17/20,0
Dominica,DMA,02/18/20,0
Dominica,DMA,02/19/20,0
Dominica,DMA,02/20/20,0
Dominica,DMA,02/21/20,0
Dominica,DMA,02/22/20,0
Dominica,DMA,02/23/20,0
Dominica,DMA,02/24/20,0
Dominica,DMA,02/25/20,0
Dominica,DMA,02/26/20,0
Dominica,DMA,02/27/20,0
Dominica,DMA,02/28/20,0
Dominica,DMA,02/29/20,0
Dominica,DMA,03/01/20,0
Dominica,DMA,03/02/20,0
Dominica,DMA,03/03/20,0
Dominica,DMA,03/04/20,0
Dominica,DMA,03/05/20,0
Dominica,DMA,03/06/20,0
Dominica,DMA,03/07/20,0
Dominica,DMA,03/08/20,0
Dominica,DMA,03/09/20,0
Dominica,DMA,03/10/20,0
Dominica,DMA,03/11/20,0
Dominica,DMA,03/12/20,0
Dominica,DMA,03/13/20,0
Dominica,DMA,03/14/20,0
Dominica,DMA,03/15/20,0
Dominica,DMA,03/16/20,0
Dominica,DMA,03/17/20,0
Dominica,DMA,03/18/20,0
Dominica,DMA,03/19/20,0
Dominica,DMA,03/20/20,0
Dominica,DMA,03/21/20,0
Dominica,DMA,03/22/20,13.89
Dominica,DMA,03/23/20,25
Dominica,DMA,03/24/20,25
Dominica,DMA,03/25/20,25
Dominica,DMA,03/26/20,25
Dominica,DMA,03/27/20,25
Dominica,DMA,03/28/20,30.56
Dominica,DMA,03/29/20,30.56
Dominica,DMA,03/30/20,30.56
Dominica,DMA,03/31/20,30.56
Dominica,DMA,04/01/20,79.63
Dominica,DMA,04/02/20,79.63
Dominica,DMA,04/03/20,79.63
Dominica,DMA,04/04/20,79.63
Dominica,DMA,04/05/20,79.63
Dominica,DMA,04/06/20,79.63
Dominica,DMA,04/07/20,79.63
Dominica,DMA,04/08/20,79.63
Dominica,DMA,04/09/20,79.63
Dominica,DMA,04/10/20,79.63
Dominica,DMA,04/11/20,79.63
Dominica,DMA,04/12/20,79.63
Dominica,DMA,04/13/20,79.63
Dominica,DMA,04/14/20,79.63
Dominica,DMA,04/15/20,79.63
Dominica,DMA,04/16/20,79.63
Dominica,DMA,04/17/20,79.63
Dominica,DMA,04/18/20,79.63
Dominica,DMA,04/19/20,79.63
Dominica,DMA,04/20/20,79.63
Dominica,DMA,04/21/20,79.63
Dominica,DMA,04/22/20,79.63
Dominica,DMA,04/23/20,79.63
Dominica,DMA,04/24/20,79.63
Dominica,DMA,04/25/20,79.63
Dominica,DMA,04/26/20,79.63
Dominica,DMA,04/27/20,79.63
Dominica,DMA,04/28/20,79.63
Dominica,DMA,04/29/20,79.63
Dominica,DMA,04/30/20,79.63
Dominica,DMA,05/01/20,79.63
Dominica,DMA,05/02/20,79.63
Dominica,DMA,05/03/20,79.63
Dominica,DMA,05/04/20,79.63
Dominica,DMA,05/05/20,79.63
Dominica,DMA,05/06/20,79.63
Dominica,DMA,05/07/20,75.93
Dominica,DMA,05/08/20,75.93
Dominica,DMA,05/09/20,75.93
Dominica,DMA,05/10/20,75.93
Dominica,DMA,05/11/20,75.93
Dominica,DMA,05/12/20,72.22
Dominica,DMA,05/13/20,72.22
Dominica,DMA,05/14/20,72.22
Dominica,DMA,05/15/20,72.22
Dominica,DMA,05/16/20,72.22
Dominica,DMA,05/17/20,72.22
Dominica,DMA,05/18/20,72.22
Dominica,DMA,05/19/20,72.22
Dominica,DMA,05/20/20,72.22
Dominica,DMA,05/21/20,72.22
Dominica,DMA,05/22/20,72.22
Dominica,DMA,05/23/20,72.22
Dominica,DMA,05/24/20,72.22
Dominica,DMA,05/25/20,72.22
Dominica,DMA,05/26/20,72.22
Dominica,DMA,05/27/20,72.22
Dominica,DMA,05/28/20,72.22
Dominica,DMA,05/29/20,72.22
Dominica,DMA,05/30/20,72.22
Dominica,DMA,05/31/20,72.22
Dominica,DMA,06/01/20,72.22
Dominica,DMA,06/02/20,72.22
Dominica,DMA,06/03/20,72.22
Dominica,DMA,06/04/20,72.22
Dominica,DMA,06/05/20,72.22
Dominica,DMA,06/06/20,72.22
Dominica,DMA,06/07/20,72.22
Dominica,DMA,06/08/20,72.22
Dominica,DMA,06/09/20,72.22
Dominica,DMA,06/10/20,72.22
Dominica,DMA,06/11/20,72.22
Dominica,DMA,06/12/20,72.22
Dominica,DMA,06/13/20,72.22
Dominica,DMA,06/14/20,72.22
Dominica,DMA,06/15/20,72.22
Dominica,DMA,06/16/20,72.22
Dominica,DMA,06/17/20,72.22
Dominica,DMA,06/18/20,72.22
Dominica,DMA,06/19/20,72.22
Dominica,DMA,06/20/20,72.22
Dominica,DMA,06/21/20,72.22
Dominica,DMA,06/22/20,72.22
Dominica,DMA,06/23/20,72.22
Dominica,DMA,06/24/20,72.22
Dominica,DMA,06/25/20,72.22
Dominica,DMA,06/26/20,72.22
Dominica,DMA,06/27/20,44.44
Dominica,DMA,06/28/20,44.44
Dominica,DMA,06/29/20,44.44
Dominica,DMA,06/30/20,44.44
Dominica,DMA,07/01/20,44.44
Dominica,DMA,07/02/20,44.44
Dominica,DMA,07/03/20,44.44
Dominica,DMA,07/04/20,44.44
Dominica,DMA,07/05/20,44.44
Dominica,DMA,07/06/20,44.44
Dominica,DMA,07/07/20,44.44
Dominica,DMA,07/08/20,44.44
Dominica,DMA,07/09/20,44.44
Dominica,DMA,07/10/20,44.44
Dominica,DMA,07/11/20,44.44
Dominica,DMA,07/12/20,44.44
Dominica,DMA,07/13/20,44.44
Dominica,DMA,07/14/20,44.44
Dominica,DMA,07/15/20,44.44
Dominica,DMA,07/16/20,44.44
Dominica,DMA,07/17/20,44.44
Dominica,DMA,07/18/20,44.44
Dominica,DMA,07/19/20,44.44
Dominica,DMA,07/20/20,44.44
Dominica,DMA,07/21/20,44.44
Dominica,DMA,07/22/20,44.44
Dominica,DMA,07/23/20,44.44
Dominica,DMA,07/24/20,44.44
Dominica,DMA,07/25/20,44.44
Dominica,DMA,07/26/20,44.44
Dominica,DMA,07/27/20,44.44
Dominica,DMA,07/28/20,44.44
Dominica,DMA,07/29/20,44.44
Dominica,DMA,07/30/20,44.44
Dominica,DMA,07/31/20,44.44
Dominica,DMA,08/01/20,44.44
Dominica,DMA,08/02/20,44.44
Dominica,DMA,08/03/20,44.44
